fov_id,tile_index,x,y,predicted_probability
2 (17).jpg,54,0,1530,0.24436354637145996
2 (17).jpg,55,256,1530,0.7129974365234375
2 (17).jpg,56,512,1530,0.7402486205101013
2 (17).jpg,57,768,1530,0.3957642614841461
2 (17).jpg,58,1024,1530,0.570828914642334
2 (17).jpg,59,1280,1530,0.24299851059913635
2 (17).jpg,60,1536,1530,0.18113462626934052
2 (17).jpg,61,1792,1530,0.10402861982584
2 (17).jpg,62,1930,1530,0.05830313637852669
2 (18).jpg,0,0,0,0.497126042842865
2 (18).jpg,1,256,0,0.653937578201294
2 (18).jpg,2,512,0,0.7917748689651489
2 (18).jpg,3,768,0,0.27137282490730286
2 (18).jpg,4,1024,0,0.23531201481819153
2 (18).jpg,5,1280,0,0.14221516251564026
2 (18).jpg,6,1536,0,0.8203983306884766
2 (18).jpg,7,1792,0,0.5495588183403015
2 (18).jpg,8,1930,0,0.17444278299808502
2 (18).jpg,9,0,256,0.1728174239397049
2 (18).jpg,10,256,256,0.09439574182033539
2 (18).jpg,11,512,256,0.23204952478408813
2 (18).jpg,12,768,256,0.2823764383792877
2 (18).jpg,13,1024,256,0.7273526191711426
2 (18).jpg,14,1280,256,0.7223213315010071
2 (18).jpg,15,1536,256,0.5139907598495483
2 (18).jpg,16,1792,256,0.7049738764762878
2 (18).jpg,17,1930,256,0.4161849319934845
2 (18).jpg,18,0,512,0.07817432284355164
2 (18).jpg,19,256,512,0.125043585896492
2 (18).jpg,20,512,512,0.093244768679142
2 (18).jpg,21,768,512,0.39838388562202454
2 (18).jpg,22,1024,512,0.7053720951080322
2 (18).jpg,23,1280,512,0.571434497833252
2 (18).jpg,24,1536,512,0.37373867630958557
2 (18).jpg,25,1792,512,0.12764210999011993
2 (18).jpg,26,1930,512,0.14171425998210907
2 (18).jpg,27,0,768,0.06082998216152191
2 (18).jpg,28,256,768,0.09078694134950638
2 (18).jpg,29,512,768,0.18786853551864624
2 (18).jpg,30,768,768,0.7372033596038818
2 (18).jpg,31,1024,768,0.9437832832336426
2 (18).jpg,32,1280,768,0.12187324464321136
2 (18).jpg,33,1536,768,0.2394278347492218
2 (18).jpg,34,1792,768,0.24508917331695557
2 (18).jpg,35,1930,768,0.46891897916793823
2 (18).jpg,36,0,1024,0.04443163424730301
2 (18).jpg,37,256,1024,0.05055587738752365
2 (18).jpg,38,512,1024,0.21325062215328217
2 (18).jpg,39,768,1024,0.1355610489845276
2 (18).jpg,40,1024,1024,0.01579601690173149
2 (18).jpg,41,1280,1024,0.2967478334903717
2 (18).jpg,42,1536,1024,0.4482608139514923
2 (18).jpg,43,1792,1024,0.2836562991142273
2 (18).jpg,44,1930,1024,0.4010801613330841
2 (18).jpg,45,0,1280,0.323745459318161
2 (18).jpg,46,256,1280,0.06279448419809341
2 (18).jpg,47,512,1280,0.12683424353599548
2 (18).jpg,48,768,1280,0.0808861255645752
2 (18).jpg,49,1024,1280,0.10160917788743973
2 (18).jpg,50,1280,1280,0.46192389726638794
2 (18).jpg,51,1536,1280,0.845526933670044
2 (18).jpg,52,1792,1280,0.8730050921440125
2 (18).jpg,53,1930,1280,0.7694733142852783
2 (18).jpg,54,0,1530,0.3478967845439911
2 (18).jpg,55,256,1530,0.028906704857945442
2 (18).jpg,56,512,1530,0.010176192037761211
2 (18).jpg,57,768,1530,0.1671028584241867
2 (18).jpg,58,1024,1530,0.6716697216033936
2 (18).jpg,59,1280,1530,0.6773314476013184
2 (18).jpg,60,1536,1530,0.741946816444397
2 (18).jpg,61,1792,1530,0.485806941986084
2 (18).jpg,62,1930,1530,0.2524825632572174
2 (19).jpg,0,0,0,0.20414943993091583
2 (19).jpg,1,256,0,0.29532477259635925
2 (19).jpg,2,512,0,0.38801810145378113
2 (19).jpg,3,768,0,0.5195754766464233
2 (19).jpg,4,1024,0,0.7339946031570435
2 (19).jpg,5,1280,0,0.7886587381362915
2 (19).jpg,6,1536,0,0.6215916275978088
2 (19).jpg,7,1792,0,0.5334984660148621
2 (19).jpg,8,1930,0,0.413372278213501
2 (19).jpg,9,0,256,0.9494433403015137
2 (19).jpg,10,256,256,0.8403343558311462
2 (19).jpg,11,512,256,0.07054801285266876
2 (19).jpg,12,768,256,0.16447530686855316
2 (19).jpg,13,1024,256,0.27528268098831177
2 (19).jpg,14,1280,256,0.80177241563797
2 (19).jpg,15,1536,256,0.4436909854412079
2 (19).jpg,16,1792,256,0.47405940294265747
2 (19).jpg,17,1930,256,0.054777927696704865
2 (19).jpg,18,0,512,0.2675626575946808
2 (19).jpg,19,256,512,0.7397888898849487
2 (19).jpg,20,512,512,0.028337597846984863
2 (19).jpg,21,768,512,0.2674666941165924
2 (19).jpg,22,1024,512,0.39665186405181885
2 (19).jpg,23,1280,512,0.34145575761795044
2 (19).jpg,24,1536,512,0.16568206250667572
2 (19).jpg,25,1792,512,0.027719929814338684
2 (19).jpg,26,1930,512,0.01733272895216942
2 (19).jpg,27,0,768,0.08380652964115143
2 (19).jpg,28,256,768,0.6401111483573914
2 (19).jpg,29,512,768,0.2822314500808716
2 (19).jpg,30,768,768,0.5635326504707336
2 (19).jpg,31,1024,768,0.18561743199825287
2 (19).jpg,32,1280,768,0.4709692597389221
2 (19).jpg,33,1536,768,0.2888419032096863
2 (19).jpg,34,1792,768,0.012633968144655228
2 (19).jpg,35,1930,768,0.009449411183595657
2 (19).jpg,36,0,1024,0.03261955454945564
2 (19).jpg,37,256,1024,0.3519044816493988
2 (19).jpg,38,512,1024,0.507222592830658
2 (19).jpg,39,768,1024,0.18526843190193176
2 (19).jpg,40,1024,1024,0.04781360551714897
2 (19).jpg,41,1280,1024,0.356267511844635
2 (19).jpg,42,1536,1024,0.4741521179676056
2 (19).jpg,43,1792,1024,0.21701104938983917
2 (19).jpg,44,1930,1024,0.20283855497837067
2 (19).jpg,45,0,1280,0.05988005921244621
2 (19).jpg,46,256,1280,0.39471593499183655
2 (19).jpg,47,512,1280,0.12437120079994202
2 (19).jpg,48,768,1280,0.11276230216026306
2 (19).jpg,49,1024,1280,0.3710990250110626
2 (19).jpg,50,1280,1280,0.3145262897014618
2 (19).jpg,51,1536,1280,0.18485084176063538
2 (19).jpg,52,1792,1280,0.4342423379421234
2 (19).jpg,53,1930,1280,0.614855170249939
2 (19).jpg,54,0,1530,0.07026857882738113
2 (19).jpg,55,256,1530,0.07807936519384384
2 (19).jpg,56,512,1530,0.06443040072917938
2 (19).jpg,57,768,1530,0.17118778824806213
2 (19).jpg,58,1024,1530,0.5470273494720459
2 (19).jpg,59,1280,1530,0.23149339854717255
2 (19).jpg,60,1536,1530,0.14995096623897552
2 (19).jpg,61,1792,1530,0.17993773519992828
2 (19).jpg,62,1930,1530,0.20739534497261047
2 (2).jpg,0,0,0,0.2404688149690628
2 (2).jpg,1,256,0,0.24478372931480408
2 (2).jpg,2,512,0,0.13690808415412903
2 (2).jpg,3,768,0,0.53670334815979
2 (2).jpg,4,1024,0,0.36006253957748413
2 (2).jpg,5,1280,0,0.6344671249389648
2 (2).jpg,6,1536,0,0.4577249586582184
2 (2).jpg,7,1792,0,0.11808054149150848
2 (2).jpg,8,1930,0,0.04953121766448021
2 (2).jpg,9,0,256,0.29080256819725037
2 (2).jpg,10,256,256,0.1504065990447998
2 (2).jpg,11,512,256,0.15961943566799164
2 (2).jpg,12,768,256,0.3993847966194153
2 (2).jpg,13,1024,256,0.28805023431777954
2 (2).jpg,14,1280,256,0.43971195816993713
2 (2).jpg,15,1536,256,0.5455999374389648
2 (2).jpg,16,1792,256,0.12041378021240234
2 (2).jpg,17,1930,256,0.08649574965238571
2 (2).jpg,18,0,512,0.3468101918697357
2 (2).jpg,19,256,512,0.2941974699497223
2 (2).jpg,20,512,512,0.23814891278743744
2 (2).jpg,21,768,512,0.0905366837978363
2 (2).jpg,22,1024,512,0.07729616016149521
2 (2).jpg,23,1280,512,0.5274378657341003
2 (2).jpg,24,1536,512,0.6348453760147095
2 (2).jpg,25,1792,512,0.2171875387430191
2 (2).jpg,26,1930,512,0.08823215961456299
2 (2).jpg,27,0,768,0.2273518443107605
2 (2).jpg,28,256,768,0.25904595851898193
2 (2).jpg,29,512,768,0.23024074733257294
2 (2).jpg,30,768,768,0.17354674637317657
2 (2).jpg,31,1024,768,0.18729493021965027
2 (2).jpg,32,1280,768,0.6428954601287842
2 (2).jpg,33,1536,768,0.3971906006336212
2 (2).jpg,34,1792,768,0.40083611011505127
2 (2).jpg,35,1930,768,0.270707368850708
2 (2).jpg,36,0,1024,0.2627798914909363
2 (2).jpg,37,256,1024,0.04903858155012131
2 (2).jpg,38,512,1024,0.16157719492912292
2 (2).jpg,39,768,1024,0.15110674500465393
2 (2).jpg,40,1024,1024,0.1412060260772705
2 (2).jpg,41,1280,1024,0.48094967007637024
2 (2).jpg,42,1536,1024,0.1285373419523239
2 (2).jpg,43,1792,1024,0.31241896748542786
2 (2).jpg,44,1930,1024,0.48378485441207886
2 (2).jpg,45,0,1280,0.2050456702709198
2 (2).jpg,46,256,1280,0.19187337160110474
2 (2).jpg,47,512,1280,0.1964917778968811
2 (2).jpg,48,768,1280,0.11163640767335892
2 (2).jpg,49,1024,1280,0.14563299715518951
2 (2).jpg,50,1280,1280,0.23271651566028595
2 (2).jpg,51,1536,1280,0.3407474756240845
2 (2).jpg,52,1792,1280,0.46582892537117004
2 (2).jpg,53,1930,1280,0.3355320692062378
2 (2).jpg,54,0,1530,0.14166945219039917
2 (2).jpg,55,256,1530,0.22777055203914642
2 (2).jpg,56,512,1530,0.2574278712272644
2 (2).jpg,57,768,1530,0.1425287127494812
2 (2).jpg,58,1024,1530,0.08945215493440628
2 (2).jpg,59,1280,1530,0.41499364376068115
2 (2).jpg,60,1536,1530,0.47001704573631287
2 (2).jpg,61,1792,1530,0.38761642575263977
2 (2).jpg,62,1930,1530,0.25998759269714355
2 (20).jpg,0,0,0,0.24110165238380432
2 (20).jpg,1,256,0,0.6147173047065735
2 (20).jpg,2,512,0,0.5176853537559509
2 (20).jpg,3,768,0,0.37424659729003906
2 (20).jpg,4,1024,0,0.6962295174598694
2 (20).jpg,5,1280,0,0.293544203042984
2 (20).jpg,6,1536,0,0.2383280247449875
2 (20).jpg,7,1792,0,0.4629291594028473
2 (20).jpg,8,1930,0,0.5240877866744995
2 (20).jpg,9,0,256,0.7015089392662048
2 (20).jpg,10,256,256,0.7442296147346497
2 (20).jpg,11,512,256,0.7979822158813477
2 (20).jpg,12,768,256,0.23969532549381256
2 (20).jpg,13,1024,256,0.4035719931125641
2 (20).jpg,14,1280,256,0.3711812198162079
2 (20).jpg,15,1536,256,0.4998270869255066
2 (20).jpg,16,1792,256,0.45900759100914
2 (20).jpg,17,1930,256,0.3384988009929657
2 (20).jpg,18,0,512,0.9758541584014893
2 (20).jpg,19,256,512,0.9688279032707214
2 (20).jpg,20,512,512,0.8937130570411682
2 (20).jpg,21,768,512,0.08304760605096817
2 (20).jpg,22,1024,512,0.15479032695293427
2 (20).jpg,23,1280,512,0.11140136420726776
2 (20).jpg,24,1536,512,0.07743073254823685
2 (20).jpg,25,1792,512,0.03454869985580444
2 (20).jpg,26,1930,512,0.557950496673584
2 (20).jpg,27,0,768,0.9602157473564148
2 (20).jpg,28,256,768,0.9608495831489563
2 (20).jpg,29,512,768,0.8608571887016296
2 (20).jpg,30,768,768,0.21043960750102997
2 (20).jpg,31,1024,768,0.24456964433193207
2 (20).jpg,32,1280,768,0.506293535232544
2 (20).jpg,33,1536,768,0.3012586236000061
2 (20).jpg,34,1792,768,0.03138548880815506
2 (20).jpg,35,1930,768,0.25287002325057983
2 (20).jpg,36,0,1024,0.07163942605257034
2 (20).jpg,37,256,1024,0.17826589941978455
2 (20).jpg,38,512,1024,0.3855450451374054
2 (20).jpg,39,768,1024,0.14139597117900848
2 (20).jpg,40,1024,1024,0.22916235029697418
2 (20).jpg,41,1280,1024,0.6290492415428162
2 (20).jpg,42,1536,1024,0.5299053192138672
2 (20).jpg,43,1792,1024,0.24829794466495514
2 (20).jpg,44,1930,1024,0.08242562413215637
2 (20).jpg,45,0,1280,0.0194807518273592
2 (20).jpg,46,256,1280,0.08031255006790161
2 (20).jpg,47,512,1280,0.25230473279953003
2 (20).jpg,48,768,1280,0.38060593605041504
2 (20).jpg,49,1024,1280,0.4557681977748871
2 (20).jpg,50,1280,1280,0.6132242679595947
2 (20).jpg,51,1536,1280,0.39568275213241577
2 (20).jpg,52,1792,1280,0.10129760950803757
2 (20).jpg,53,1930,1280,0.039133407175540924
2 (20).jpg,54,0,1530,0.010893753729760647
2 (20).jpg,55,256,1530,0.1298738569021225
2 (20).jpg,56,512,1530,0.16747377812862396
2 (20).jpg,57,768,1530,0.09958865493535995
2 (20).jpg,58,1024,1530,0.10254590958356857
2 (20).jpg,59,1280,1530,0.7169083952903748
2 (20).jpg,60,1536,1530,0.6824610829353333
2 (20).jpg,61,1792,1530,0.07942517101764679
2 (20).jpg,62,1930,1530,0.016876136884093285
2 (3).jpg,0,0,0,0.2465125471353531
2 (3).jpg,1,256,0,0.28969570994377136
2 (3).jpg,2,512,0,0.2580876350402832
2 (3).jpg,3,768,0,0.20979146659374237
2 (3).jpg,4,1024,0,0.17235521972179413
2 (3).jpg,5,1280,0,0.14641810953617096
2 (3).jpg,6,1536,0,0.2920682728290558
2 (3).jpg,7,1792,0,0.08175928145647049
2 (3).jpg,8,1930,0,0.042821016162633896
2 (3).jpg,9,0,256,0.176873117685318
2 (3).jpg,10,256,256,0.19895978271961212
2 (3).jpg,11,512,256,0.25073182582855225
2 (3).jpg,12,768,256,0.33257171511650085
2 (3).jpg,13,1024,256,0.33425089716911316
2 (3).jpg,14,1280,256,0.5439106225967407
2 (3).jpg,15,1536,256,0.39059433341026306
2 (3).jpg,16,1792,256,0.02269769459962845
2 (3).jpg,17,1930,256,0.03496093302965164
2 (3).jpg,18,0,512,0.35413599014282227
2 (3).jpg,19,256,512,0.7378214597702026
2 (3).jpg,20,512,512,0.4137636125087738
2 (3).jpg,21,768,512,0.4633125066757202
2 (3).jpg,22,1024,512,0.6200340986251831
2 (3).jpg,23,1280,512,0.48427772521972656
2 (3).jpg,24,1536,512,0.09318580478429794
2 (3).jpg,25,1792,512,0.03237593546509743
2 (3).jpg,26,1930,512,0.12395230680704117
2 (3).jpg,27,0,768,0.0753094032406807
2 (3).jpg,28,256,768,0.523285448551178
2 (3).jpg,29,512,768,0.604895293712616
2 (3).jpg,30,768,768,0.7261583805084229
2 (3).jpg,31,1024,768,0.505588710308075
2 (3).jpg,32,1280,768,0.39283329248428345
2 (3).jpg,33,1536,768,0.05077541619539261
2 (3).jpg,34,1792,768,0.21463643014431
2 (3).jpg,35,1930,768,0.2488085776567459
2 (3).jpg,36,0,1024,0.3641948103904724
2 (3).jpg,37,256,1024,0.7372483611106873
2 (3).jpg,38,512,1024,0.6182443499565125
2 (3).jpg,39,768,1024,0.6895626783370972
2 (3).jpg,40,1024,1024,0.4390937387943268
2 (3).jpg,41,1280,1024,0.2569858729839325
2 (3).jpg,42,1536,1024,0.08939534425735474
2 (3).jpg,43,1792,1024,0.084852434694767
2 (3).jpg,44,1930,1024,0.16133886575698853
2 (3).jpg,45,0,1280,0.08671937882900238
2 (3).jpg,46,256,1280,0.6905806660652161
2 (3).jpg,47,512,1280,0.5756030082702637
2 (3).jpg,48,768,1280,0.8438191413879395
2 (3).jpg,49,1024,1280,0.7834262847900391
2 (3).jpg,50,1280,1280,0.14437530934810638
2 (3).jpg,51,1536,1280,0.20283284783363342
2 (3).jpg,52,1792,1280,0.16165219247341156
2 (3).jpg,53,1930,1280,0.12090951204299927
2 (3).jpg,54,0,1530,0.7802911996841431
2 (3).jpg,55,256,1530,0.6826735734939575
2 (3).jpg,56,512,1530,0.07340607047080994
2 (3).jpg,57,768,1530,0.6444932818412781
2 (3).jpg,58,1024,1530,0.6265740394592285
2 (3).jpg,59,1280,1530,0.18951208889484406
2 (3).jpg,60,1536,1530,0.14931093156337738
2 (3).jpg,61,1792,1530,0.11580511927604675
2 (3).jpg,62,1930,1530,0.18184764683246613
2 (4).jpg,0,0,0,0.3539450466632843
2 (4).jpg,1,256,0,0.24879489839076996
2 (4).jpg,2,512,0,0.4329081177711487
2 (4).jpg,3,768,0,0.32192519307136536
2 (4).jpg,4,1024,0,0.29591429233551025
2 (4).jpg,5,1280,0,0.632468044757843
2 (4).jpg,6,1536,0,0.7805535793304443
2 (4).jpg,7,1792,0,0.14516890048980713
2 (4).jpg,8,1930,0,0.2371012568473816
2 (4).jpg,9,0,256,0.49896174669265747
2 (4).jpg,10,256,256,0.892467200756073
2 (4).jpg,11,512,256,0.9111258387565613
2 (4).jpg,12,768,256,0.6606173515319824
2 (4).jpg,13,1024,256,0.3596740961074829
2 (4).jpg,14,1280,256,0.46936383843421936
2 (4).jpg,15,1536,256,0.199203759431839
2 (4).jpg,16,1792,256,0.1113063246011734
2 (4).jpg,17,1930,256,0.1890222579240799
2 (4).jpg,18,0,512,0.22106042504310608
2 (4).jpg,19,256,512,0.6365174651145935
2 (4).jpg,20,512,512,0.6744385957717896
2 (4).jpg,21,768,512,0.17554756999015808
2 (4).jpg,22,1024,512,0.13662604987621307
2 (4).jpg,23,1280,512,0.4796912968158722
2 (4).jpg,24,1536,512,0.2662258744239807
2 (4).jpg,25,1792,512,0.26895785331726074
2 (4).jpg,26,1930,512,0.25304168462753296
2 (4).jpg,27,0,768,0.02103426307439804
2 (4).jpg,28,256,768,0.4448232650756836
2 (4).jpg,29,512,768,0.5421697497367859
2 (4).jpg,30,768,768,0.011901136487722397
2 (4).jpg,31,1024,768,0.019858406856656075
2 (4).jpg,32,1280,768,0.5518887042999268
2 (4).jpg,33,1536,768,0.502260148525238
2 (4).jpg,34,1792,768,0.31530752778053284
2 (4).jpg,35,1930,768,0.17589221894741058
2 (4).jpg,36,0,1024,0.21843354403972626
2 (4).jpg,37,256,1024,0.5257838368415833
2 (4).jpg,38,512,1024,0.5997369289398193
2 (4).jpg,39,768,1024,0.08728589862585068
2 (4).jpg,40,1024,1024,0.06601979583501816
2 (4).jpg,41,1280,1024,0.17503495514392853
2 (4).jpg,42,1536,1024,0.26903969049453735
2 (4).jpg,43,1792,1024,0.10270653665065765
2 (4).jpg,44,1930,1024,0.03660913556814194
2 (4).jpg,45,0,1280,0.17262275516986847
2 (4).jpg,46,256,1280,0.3769398331642151
2 (4).jpg,47,512,1280,0.20086809992790222
2 (4).jpg,48,768,1280,0.12934555113315582
2 (4).jpg,49,1024,1280,0.24505355954170227
2 (4).jpg,50,1280,1280,0.17473451793193817
2 (4).jpg,51,1536,1280,0.07776033878326416
2 (4).jpg,52,1792,1280,0.028152011334896088
2 (4).jpg,53,1930,1280,0.008471714332699776
2 (4).jpg,54,0,1530,0.04463246092200279
2 (4).jpg,55,256,1530,0.0657406896352768
2 (4).jpg,56,512,1530,0.11253803223371506
2 (4).jpg,57,768,1530,0.37085965275764465
2 (4).jpg,58,1024,1530,0.5979032516479492
2 (4).jpg,59,1280,1530,0.11407014727592468
2 (4).jpg,60,1536,1530,0.05301571637392044
2 (4).jpg,61,1792,1530,0.0444667711853981
2 (4).jpg,62,1930,1530,0.023835550993680954
2 (5).jpg,0,0,0,0.15172742307186127
2 (5).jpg,1,256,0,0.2809457778930664
2 (5).jpg,2,512,0,0.3002651333808899
2 (5).jpg,3,768,0,0.37002483010292053
2 (5).jpg,4,1024,0,0.25854551792144775
2 (5).jpg,5,1280,0,0.6329436302185059
2 (5).jpg,6,1536,0,0.6370306015014648
2 (5).jpg,7,1792,0,0.36275359988212585
2 (5).jpg,8,1930,0,0.06065676733851433
2 (5).jpg,9,0,256,0.399312824010849
2 (5).jpg,10,256,256,0.5383944511413574
2 (5).jpg,11,512,256,0.4991559088230133
2 (5).jpg,12,768,256,0.4995919466018677
2 (5).jpg,13,1024,256,0.25957587361335754
2 (5).jpg,14,1280,256,0.6824361681938171
2 (5).jpg,15,1536,256,0.6255933046340942
2 (5).jpg,16,1792,256,0.10751276463270187
2 (5).jpg,17,1930,256,0.1503063440322876
2 (5).jpg,18,0,512,0.4557567536830902
2 (5).jpg,19,256,512,0.21747538447380066
2 (5).jpg,20,512,512,0.19470059871673584
2 (5).jpg,21,768,512,0.23561914265155792
2 (5).jpg,22,1024,512,0.26427122950553894
2 (5).jpg,23,1280,512,0.6175447702407837
2 (5).jpg,24,1536,512,0.5478931665420532
2 (5).jpg,25,1792,512,0.33683541417121887
2 (5).jpg,26,1930,512,0.44323599338531494
2 (5).jpg,27,0,768,0.7835286259651184
2 (5).jpg,28,256,768,0.409120112657547
2 (5).jpg,29,512,768,0.07468206435441971
2 (5).jpg,30,768,768,0.24328218400478363
2 (5).jpg,31,1024,768,0.4650096297264099
2 (5).jpg,32,1280,768,0.6224304437637329
2 (5).jpg,33,1536,768,0.4426274001598358
2 (5).jpg,34,1792,768,0.5368744134902954
2 (5).jpg,35,1930,768,0.4839382469654083
2 (5).jpg,36,0,1024,0.6779519319534302
2 (5).jpg,37,256,1024,0.6456530094146729
2 (5).jpg,38,512,1024,0.32070744037628174
2 (5).jpg,39,768,1024,0.05197770893573761
2 (5).jpg,40,1024,1024,0.3344489634037018
2 (5).jpg,41,1280,1024,0.4557223916053772
2 (5).jpg,42,1536,1024,0.826305091381073
2 (5).jpg,43,1792,1024,0.8384420275688171
2 (5).jpg,44,1930,1024,0.6553269028663635
2 (5).jpg,45,0,1280,0.591725766658783
2 (5).jpg,46,256,1280,0.8166980147361755
2 (5).jpg,47,512,1280,0.6826136112213135
2 (5).jpg,48,768,1280,0.617904543876648
2 (5).jpg,49,1024,1280,0.3087937831878662
2 (5).jpg,50,1280,1280,0.36057767271995544
2 (5).jpg,51,1536,1280,0.7571645379066467
2 (5).jpg,52,1792,1280,0.786089301109314
2 (5).jpg,53,1930,1280,0.8349204063415527
2 (5).jpg,54,0,1530,0.1426074504852295
2 (5).jpg,55,256,1530,0.14888377487659454
2 (5).jpg,56,512,1530,0.46327391266822815
2 (5).jpg,57,768,1530,0.3791758120059967
2 (5).jpg,58,1024,1530,0.3019168972969055
2 (5).jpg,59,1280,1530,0.13975094258785248
2 (5).jpg,60,1536,1530,0.08420632779598236
2 (5).jpg,61,1792,1530,0.10626227408647537
2 (5).jpg,62,1930,1530,0.051320452243089676
2 (6).jpg,0,0,0,0.5585402846336365
2 (6).jpg,1,256,0,0.430317223072052
2 (6).jpg,2,512,0,0.9071398377418518
2 (6).jpg,3,768,0,0.9137760996818542
2 (6).jpg,4,1024,0,0.41489163041114807
2 (6).jpg,5,1280,0,0.4440312087535858
2 (6).jpg,6,1536,0,0.6675808429718018
2 (6).jpg,7,1792,0,0.6625353097915649
2 (6).jpg,8,1930,0,0.6882380843162537
2 (6).jpg,9,0,256,0.22644199430942535
2 (6).jpg,10,256,256,0.4780133068561554
2 (6).jpg,11,512,256,0.6207500696182251
2 (6).jpg,12,768,256,0.784453809261322
2 (6).jpg,13,1024,256,0.7012521624565125
2 (6).jpg,14,1280,256,0.8645567297935486
2 (6).jpg,15,1536,256,0.8886059522628784
2 (6).jpg,16,1792,256,0.5939170718193054
2 (6).jpg,17,1930,256,0.5433586239814758
2 (6).jpg,18,0,512,0.3687274158000946
2 (6).jpg,19,256,512,0.35966843366622925
2 (6).jpg,20,512,512,0.6642816066741943
2 (6).jpg,21,768,512,0.8066461086273193
2 (6).jpg,22,1024,512,0.5125362873077393
2 (6).jpg,23,1280,512,0.6876782178878784
2 (6).jpg,24,1536,512,0.15301166474819183
2 (6).jpg,25,1792,512,0.029650075361132622
2 (6).jpg,26,1930,512,0.02049040049314499
2 (6).jpg,27,0,768,0.6041318774223328
2 (6).jpg,28,256,768,0.6777998208999634
2 (6).jpg,29,512,768,0.8473508954048157
2 (6).jpg,30,768,768,0.6158589124679565
2 (6).jpg,31,1024,768,0.48793986439704895
2 (6).jpg,32,1280,768,0.4550214409828186
2 (6).jpg,33,1536,768,0.3345299959182739
2 (6).jpg,34,1792,768,0.06833156198263168
2 (6).jpg,35,1930,768,0.0296307522803545
2 (6).jpg,36,0,1024,0.7868621945381165
2 (6).jpg,37,256,1024,0.7275353670120239
2 (6).jpg,38,512,1024,0.5566821098327637
2 (6).jpg,39,768,1024,0.66010981798172
2 (6).jpg,40,1024,1024,0.6875298619270325
2 (6).jpg,41,1280,1024,0.7182661890983582
2 (6).jpg,42,1536,1024,0.6502475738525391
2 (6).jpg,43,1792,1024,0.5268570184707642
2 (6).jpg,44,1930,1024,0.32521745562553406
2 (6).jpg,45,0,1280,0.6615403294563293
2 (6).jpg,46,256,1280,0.831487238407135
2 (6).jpg,47,512,1280,0.8326398134231567
2 (6).jpg,48,768,1280,0.5667718648910522
2 (6).jpg,49,1024,1280,0.5326921343803406
2 (6).jpg,50,1280,1280,0.4979039132595062
2 (6).jpg,51,1536,1280,0.2508247196674347
2 (6).jpg,52,1792,1280,0.41733020544052124
2 (6).jpg,53,1930,1280,0.363808274269104
2 (6).jpg,54,0,1530,0.31833401322364807
2 (6).jpg,55,256,1530,0.7083300948143005
2 (6).jpg,56,512,1530,0.6333045363426208
2 (6).jpg,57,768,1530,0.45255613327026367
2 (6).jpg,58,1024,1530,0.2343202531337738
2 (6).jpg,59,1280,1530,0.19339847564697266
2 (6).jpg,60,1536,1530,0.23145118355751038
2 (6).jpg,61,1792,1530,0.302360475063324
2 (6).jpg,62,1930,1530,0.31663578748703003
2 (7).jpg,0,0,0,0.2725291848182678
2 (7).jpg,1,256,0,0.32783836126327515
2 (7).jpg,2,512,0,0.43608614802360535
2 (7).jpg,3,768,0,0.5538826584815979
2 (7).jpg,4,1024,0,0.7171354293823242
2 (7).jpg,5,1280,0,0.2633228600025177
2 (7).jpg,6,1536,0,0.21384352445602417
2 (7).jpg,7,1792,0,0.11215050518512726
2 (7).jpg,8,1930,0,0.08901871740818024
2 (7).jpg,9,0,256,0.24998922646045685
2 (7).jpg,10,256,256,0.24913309514522552
2 (7).jpg,11,512,256,0.16340339183807373
2 (7).jpg,12,768,256,0.394785076379776
2 (7).jpg,13,1024,256,0.6805809736251831
2 (7).jpg,14,1280,256,0.48909831047058105
2 (7).jpg,15,1536,256,0.6703460812568665
2 (7).jpg,16,1792,256,0.3604012429714203
2 (7).jpg,17,1930,256,0.21067990362644196
2 (7).jpg,18,0,512,0.2520362138748169
2 (7).jpg,19,256,512,0.11629309505224228
2 (7).jpg,20,512,512,0.2306729555130005
2 (7).jpg,21,768,512,0.22507137060165405
2 (7).jpg,22,1024,512,0.2540455162525177
2 (7).jpg,23,1280,512,0.4751926064491272
2 (7).jpg,24,1536,512,0.6304813623428345
2 (7).jpg,25,1792,512,0.1218256950378418
2 (7).jpg,26,1930,512,0.09235335886478424
2 (7).jpg,27,0,768,0.07644480466842651
2 (7).jpg,28,256,768,0.05626058205962181
2 (7).jpg,29,512,768,0.2136286497116089
2 (7).jpg,30,768,768,0.24193795025348663
2 (7).jpg,31,1024,768,0.2849205434322357
2 (7).jpg,32,1280,768,0.41855788230895996
2 (7).jpg,33,1536,768,0.38568562269210815
2 (7).jpg,34,1792,768,0.023666229099035263
2 (7).jpg,35,1930,768,0.021285010501742363
2 (7).jpg,36,0,1024,0.02235824428498745
2 (7).jpg,37,256,1024,0.18328188359737396
2 (7).jpg,38,512,1024,0.39783838391304016
2 (7).jpg,39,768,1024,0.17369815707206726
2 (7).jpg,40,1024,1024,0.20622949302196503
2 (7).jpg,41,1280,1024,0.16614378988742828
2 (7).jpg,42,1536,1024,0.16330364346504211
2 (7).jpg,43,1792,1024,0.06609862297773361
2 (7).jpg,44,1930,1024,0.04198119789361954
2 (7).jpg,45,0,1280,0.03249938786029816
2 (7).jpg,46,256,1280,0.4309785068035126
2 (7).jpg,47,512,1280,0.5196486711502075
